symbol,timestamp,price,size
BAC,2019-05-01 09:43:03.871691,30.1288,60
BAC,2019-05-01 09:43:03.909056,30.1,70
CVX,2019-05-01 09:43:03.933884,118.0,250
BAC,2019-05-01 09:43:04.117850,30.15,210
AAPL,2019-05-01 09:43:04.144886,205.64,50
CVX,2019-05-01 09:43:04.288641,118.005,350
AAPL,2019-05-01 09:43:04.706650,205.65,80
AAPL,2019-05-01 09:43:04.843786,205.6,40
CVX,2019-05-01 09:43:04.856656,117.93,180
CVX,2019-05-01 09:43:04.985606,117.95,150
BAC,2019-05-01 09:43:04.987220,30.12,130
BAC,2019-05-01 09:43:05.035502,30.09,230
CVX,2019-05-01 09:43:05.188319,118.0,120
AAPL,2019-05-01 09:43:05.497854,205.4952,40
AAPL,2019-05-01 09:43:05.810018,205.4067,30
CVX,2019-05-01 09:43:05.860267,118.01,150
BAC,2019-05-01 09:43:06.017951,30.0554,160
CVX,2019-05-01 09:43:06.066397,118.01,110
BAC,2019-05-01 09:43:06.213878,30.08,320
AAPL,2019-05-01 09:43:06.634311,205.52,20
BAC,2019-05-01 09:43:06.745903,30.14,270
AAPL,2019-05-01 09:43:06.942975,205.425,40
CVX,2019-05-01 09:43:06.988798,117.98,230
AAPL,2019-05-01 09:43:07.177616,205.455,90
BAC,2019-05-01 09:43:07.363194,30.17,190
AAPL,2019-05-01 09:43:07.545130,205.51,40
CVX,2019-05-01 09:43:07.865401,118.02,120
AAPL,2019-05-01 09:43:08.152531,205.53,40
BAC,2019-05-01 09:43:08.335576,30.14,830
CVX,2019-05-01 09:43:08.406140,118.005,1010
AAPL,2019-05-01 09:43:08.450761,205.5,90
AAPL,2019-05-01 09:43:08.732263,205.505,40
AAPL,2019-05-01 09:43:08.814719,205.535,30
AAPL,2019-05-01 09:43:08.846171,205.57,40
AAPL,2019-05-01 09:43:08.874022,205.56,60
CVX,2019-05-01 09:43:08.965880,117.9771,950
BAC,2019-05-01 09:43:09.006055,30.0811,1010
AAPL,2019-05-01 09:43:09.151552,205.555,70
AAPL,2019-05-01 09:43:09.276910,205.595,20
CVX,2019-05-01 09:43:09.583305,117.95,260
CVX,2019-05-01 09:43:09.597670,117.945,120
BAC,2019-05-01 09:43:09.626191,30.12,220
AAPL,2019-05-01 09:43:09.736311,205.62,30
BAC,2019-05-01 09:43:09.964574,30.125,260
CVX,2019-05-01 09:43:10.090095,117.92,180
AAPL,2019-05-01 09:43:10.108078,205.65,30
AAPL,2019-05-01 09:43:10.440206,205.68,20
BAC,2019-05-01 09:43:10.753207,30.14,330
BAC,2019-05-01 09:43:10.874916,30.145,210
CVX,2019-05-01 09:43:10.925857,117.95,120
CVX,2019-05-01 09:43:11.372867,117.93,90
BAC,2019-05-01 09:43:11.392120,30.14,160
AAPL,2019-05-01 09:43:11.402623,205.63,30
AAPL,2019-05-01 09:43:11.424204,205.555,30
CVX,2019-05-01 09:43:11.492544,117.99,90
BAC,2019-05-01 09:43:11.553865,30.19,100
CVX,2019-05-01 09:43:11.609546,117.97,100
CVX,2019-05-01 09:43:11.890732,117.975,110
AAPL,2019-05-01 09:43:11.956788,205.57,30
BAC,2019-05-01 09:43:12.054496,30.19,40
CVX,2019-05-01 09:43:12.397629,118.0,570
BAC,2019-05-01 09:43:12.590435,30.185,80
AAPL,2019-05-01 09:43:12.599782,205.66,40
CVX,2019-05-01 09:43:12.625842,117.97,160
AAPL,2019-05-01 09:43:13.083198,205.77,20
CVX,2019-05-01 09:43:13.118706,117.96,80
BAC,2019-05-01 09:43:13.311664,30.175,120
AAPL,2019-05-01 09:43:13.541061,205.77,10
CVX,2019-05-01 09:43:13.859655,117.964,180
CVX,2019-05-01 09:43:14.026416,117.96,80
BAC,2019-05-01 09:43:14.310618,30.17,150
BAC,2019-05-01 09:43:14.320190,30.18,60
AAPL,2019-05-01 09:43:14.462902,205.7263,20
AAPL,2019-05-01 09:43:14.643146,205.86,10
CVX,2019-05-01 09:43:14.860222,117.93,120
AAPL,2019-05-01 09:43:15.100179,205.815,20
CVX,2019-05-01 09:43:15.261671,117.8619,360
BAC,2019-05-01 09:43:15.295972,30.195,90
AAPL,2019-05-01 09:43:15.407946,205.81,20
CVX,2019-05-01 09:43:15.411307,117.75,160
BAC,2019-05-01 09:43:15.561067,30.22,170
AAPL,2019-05-01 09:43:15.581244,205.82,20
CVX,2019-05-01 09:43:16.124004,117.77,140
AAPL,2019-05-01 09:43:16.140450,205.7998,10
BAC,2019-05-01 09:43:16.515110,30.2391,80
BAC,2019-05-01 09:43:16.582171,30.24,70
AAPL,2019-05-01 09:43:16.604677,205.74,20
CVX,2019-05-01 09:43:16.887748,117.76,1680
AAPL,2019-05-01 09:43:16.998946,205.8,20
BAC,2019-05-01 09:43:17.153495,30.225,70
CVX,2019-05-01 09:43:17.391947,117.775,130
AAPL,2019-05-01 09:43:17.465092,205.76,20
CVX,2019-05-01 09:43:17.678503,117.815,100
BAC,2019-05-01 09:43:18.081834,30.23,90
AAPL,2019-05-01 09:43:18.140090,205.77,20
CVX,2019-05-01 09:43:18.352714,117.82,80
AAPL,2019-05-01 09:43:18.516402,205.76,30
CVX,2019-05-01 09:43:18.568536,117.78,60
AAPL,2019-05-01 09:43:18.936823,205.8,30
BAC,2019-05-01 09:43:18.988086,30.23,270
CVX,2019-05-01 09:43:19.191875,117.7675,130
CVX,2019-05-01 09:43:19.193406,117.8,160
CVX,2019-05-01 09:43:19.225601,117.78,190
CVX,2019-05-01 09:43:19.280404,117.7,230
BAC,2019-05-01 09:43:19.349206,30.215,90
AAPL,2019-05-01 09:43:19.773866,205.84,30
CVX,2019-05-01 09:43:19.878897,117.645,420
AAPL,2019-05-01 09:43:19.990986,205.8,30
BAC,2019-05-01 09:43:20.253163,30.205,100
CVX,2019-05-01 09:43:20.657794,117.61,200
BAC,2019-05-01 09:43:20.698957,30.195,70
CVX,2019-05-01 09:43:20.839265,117.71,70
AAPL,2019-05-01 09:43:20.948371,205.8661,20
AAPL,2019-05-01 09:43:21.079763,205.99,20
AAPL,2019-05-01 09:43:21.232363,206.07,30
CVX,2019-05-01 09:43:21.253076,117.685,70
CVX,2019-05-01 09:43:21.397380,117.67,70
BAC,2019-05-01 09:43:21.551692,30.19,90
CVX,2019-05-01 09:43:21.740825,117.7,150
CVX,2019-05-01 09:43:21.791553,117.6819,150
AAPL,2019-05-01 09:43:21.915086,206.16,20
AAPL,2019-05-01 09:43:22.095176,206.23,20
AAPL,2019-05-01 09:43:22.193798,206.2,20
CVX,2019-05-01 09:43:22.415225,117.71,90
AAPL,2019-05-01 09:43:22.426109,206.14,10
AAPL,2019-05-01 09:43:22.502070,206.0837,10
BAC,2019-05-01 09:43:22.541630,30.205,60
CVX,2019-05-01 09:43:22.720301,117.67,250
AAPL,2019-05-01 09:43:22.873677,206.07,10
BAC,2019-05-01 09:43:23.528141,30.22,20
AAPL,2019-05-01 09:43:23.605329,206.0,20
CVX,2019-05-01 09:43:23.636858,117.66,110
AAPL,2019-05-01 09:43:23.851016,206.01,10
AAPL,2019-05-01 09:43:24.008228,205.955,20
AAPL,2019-05-01 09:43:24.225882,206.0,20
BAC,2019-05-01 09:43:24.258109,30.205,90
BAC,2019-05-01 09:43:24.297387,30.225,100
AAPL,2019-05-01 09:43:24.401871,205.92,10
CVX,2019-05-01 09:43:24.584122,117.65,160
BAC,2019-05-01 09:43:24.755120,30.23,80
AAPL,2019-05-01 09:43:24.918192,205.93,10
CVX,2019-05-01 09:43:25.446577,117.59,140
CVX,2019-05-01 09:43:25.560650,117.55,120
CVX,2019-05-01 09:43:25.592761,117.55,90
AAPL,2019-05-01 09:43:25.671988,205.9,10
BAC,2019-05-01 09:43:25.706527,30.215,80
CVX,2019-05-01 09:43:25.986468,117.51,520
BAC,2019-05-01 09:43:26.246005,30.2,250
AAPL,2019-05-01 09:43:26.336927,205.89,20
BAC,2019-05-01 09:43:26.441303,30.22,70
AAPL,2019-05-01 09:43:26.470652,205.93,10
BAC,2019-05-01 09:43:26.740667,30.2062,60
CVX,2019-05-01 09:43:26.806197,117.5,350
AAPL,2019-05-01 09:43:26.817142,205.956,10
CVX,2019-05-01 09:43:26.841103,117.52,250
CVX,2019-05-01 09:43:26.892224,117.64,190
AAPL,2019-05-01 09:43:26.950584,205.97,10
AAPL,2019-05-01 09:43:27.315931,206.0,20
BAC,2019-05-01 09:43:27.369053,30.2,50
BAC,2019-05-01 09:43:27.740027,30.205,60
CVX,2019-05-01 09:43:27.811592,117.7,250
BAC,2019-05-01 09:43:27.960048,30.18,230
AAPL,2019-05-01 09:43:27.988388,205.96,20
AAPL,2019-05-01 09:43:28.113214,206.02,10
CVX,2019-05-01 09:43:28.239170,117.68,220
BAC,2019-05-01 09:43:28.314676,30.175,60
CVX,2019-05-01 09:43:28.406375,117.71,100
AAPL,2019-05-01 09:43:28.411274,206.06,20
BAC,2019-05-01 09:43:28.415904,30.17,30
BAC,2019-05-01 09:43:28.503564,30.175,30
AAPL,2019-05-01 09:43:28.613199,206.11,20
CVX,2019-05-01 09:43:28.967126,117.74,90
BAC,2019-05-01 09:43:29.306530,30.175,10
BAC,2019-05-01 09:43:29.372886,30.1721,30
CVX,2019-05-01 09:43:29.437341,117.75,130
BAC,2019-05-01 09:43:29.566530,30.165,100
AAPL,2019-05-01 09:43:29.593217,206.04,10
BAC,2019-05-01 09:43:29.894561,30.175,130
CVX,2019-05-01 09:43:29.946330,117.76,200
CVX,2019-05-01 09:43:30.078130,117.71,120
AAPL,2019-05-01 09:43:30.179989,206.045,10
BAC,2019-05-01 09:43:30.359156,30.155,80
BAC,2019-05-01 09:43:30.745446,30.165,90
CVX,2019-05-01 09:43:30.806357,117.69,120
AAPL,2019-05-01 09:43:31.121514,206.03,20
CVX,2019-05-01 09:43:31.457351,117.79,130
BAC,2019-05-01 09:43:31.496766,30.1499,110
BAC,2019-05-01 09:43:31.628186,30.16,130
AAPL,2019-05-01 09:43:32.101640,206.0,20
CVX,2019-05-01 09:43:32.148814,117.76,170
AAPL,2019-05-01 09:43:32.161317,205.96,10
CVX,2019-05-01 09:43:32.291016,117.73,60
BAC,2019-05-01 09:43:32.567608,30.17,30
BAC,2019-05-01 09:43:32.847223,30.17,50
CVX,2019-05-01 09:43:33.048475,117.71,290
AAPL,2019-05-01 09:43:33.082076,205.95,20
AAPL,2019-05-01 09:43:33.225274,205.94,40
CVX,2019-05-01 09:43:33.411413,117.76,170
BAC,2019-05-01 09:43:33.451425,30.17,50
CVX,2019-05-01 09:43:33.748749,117.78,260
BAC,2019-05-01 09:43:33.808299,30.1801,40
AAPL,2019-05-01 09:43:33.972955,206.01,20
AAPL,2019-05-01 09:43:34.007396,206.07,30
AAPL,2019-05-01 09:43:34.026444,206.18,10
CVX,2019-05-01 09:43:34.187175,117.86,140
AAPL,2019-05-01 09:43:34.485419,206.19,20
BAC,2019-05-01 09:43:34.585193,30.175,20
CVX,2019-05-01 09:43:35.161214,117.92,110
BAC,2019-05-01 09:43:35.241687,30.17,40
AAPL,2019-05-01 09:43:35.249413,206.16,10
BAC,2019-05-01 09:43:35.444514,30.18,150
BAC,2019-05-01 09:43:35.447567,30.18,60
BAC,2019-05-01 09:43:35.586245,30.191,50
CVX,2019-05-01 09:43:35.605858,117.87,100
AAPL,2019-05-01 09:43:35.855778,206.11,20
CVX,2019-05-01 09:43:36.346449,117.86,40
AAPL,2019-05-01 09:43:36.374606,206.18,10
BAC,2019-05-01 09:43:36.504913,30.2,70
AAPL,2019-05-01 09:43:36.613453,206.19,10
CVX,2019-05-01 09:43:36.698515,117.8786,150
CVX,2019-05-01 09:43:36.808955,117.86,70
BAC,2019-05-01 09:43:37.364356,30.205,30
AAPL,2019-05-01 09:43:37.521709,206.15599999999998,10
AAPL,2019-05-01 09:43:37.522085,206.18,10
CVX,2019-05-01 09:43:37.616354,117.91,120
BAC,2019-05-01 09:43:38.049605,30.205,40
CVX,2019-05-01 09:43:38.307542,117.9102,150
CVX,2019-05-01 09:43:38.385203,117.92,200
AAPL,2019-05-01 09:43:38.427679,206.19,10
BAC,2019-05-01 09:43:38.567778,30.225,30
AAPL,2019-05-01 09:43:38.844364,206.23,20
CVX,2019-05-01 09:43:38.977656,117.85,140
AAPL,2019-05-01 09:43:39.364868,206.315,30
BAC,2019-05-01 09:43:39.404385,30.2333,20
BAC,2019-05-01 09:43:39.445167,30.235,10
CVX,2019-05-01 09:43:39.462138,117.79,130
AAPL,2019-05-01 09:43:39.821451,206.33,20
AAPL,2019-05-01 09:43:39.904380,206.395,10
BAC,2019-05-01 09:43:40.091880,30.23,30
CVX,2019-05-01 09:43:40.364825,117.8,110
BAC,2019-05-01 09:43:40.481528,30.235,40
BAC,2019-05-01 09:43:40.541580,30.225,20
CVX,2019-05-01 09:43:40.652481,117.87,100
AAPL,2019-05-01 09:43:40.820863,206.4,20
AAPL,2019-05-01 09:43:40.837151,206.385,10
CVX,2019-05-01 09:43:40.925239,117.87,120
BAC,2019-05-01 09:43:41.211965,30.225,60
AAPL,2019-05-01 09:43:41.517929,206.37,10
BAC,2019-05-01 09:43:41.649559,30.23,40
CVX,2019-05-01 09:43:41.919377,117.93,420
BAC,2019-05-01 09:43:42.041802,30.24,40
AAPL,2019-05-01 09:43:42.126978,206.42,40
CVX,2019-05-01 09:43:42.219906,117.96,630
AAPL,2019-05-01 09:43:42.281026,206.31,40
AAPL,2019-05-01 09:43:42.296193,206.32,30
BAC,2019-05-01 09:43:42.542687,30.24,10
CVX,2019-05-01 09:43:42.839502,117.9,120
AAPL,2019-05-01 09:43:43.033726,206.22,30
CVX,2019-05-01 09:43:43.169366,117.9533,300
CVX,2019-05-01 09:43:43.348028,117.99,240
BAC,2019-05-01 09:43:43.359471,30.23,30
AAPL,2019-05-01 09:43:43.626532,206.16,50
CVX,2019-05-01 09:43:43.860765,117.9978,70
BAC,2019-05-01 09:43:44.144172,30.235,50
AAPL,2019-05-01 09:43:44.499755,206.18,40
CVX,2019-05-01 09:43:44.726359,118.02,2610
AAPL,2019-05-01 09:43:44.822928,206.2,10
CVX,2019-05-01 09:43:44.835502,117.99,140
BAC,2019-05-01 09:43:44.937319,30.22,0
CVX,2019-05-01 09:43:45.195442,117.97,70
AAPL,2019-05-01 09:43:45.317486,206.21,10
CVX,2019-05-01 09:43:45.557484,117.93,100
AAPL,2019-05-01 09:43:45.788169,206.22,10
BAC,2019-05-01 09:43:45.818376,30.215,70
AAPL,2019-05-01 09:43:45.939521,206.19,30
AAPL,2019-05-01 09:43:46.037662,206.11,10
CVX,2019-05-01 09:43:46.139341,117.98,140
BAC,2019-05-01 09:43:46.549921,30.21,50
AAPL,2019-05-01 09:43:46.600140,206.1,30
BAC,2019-05-01 09:43:46.962173,30.225,10
CVX,2019-05-01 09:43:47.119158,117.99,90
AAPL,2019-05-01 09:43:47.127716,206.1069,10
BAC,2019-05-01 09:43:47.222850,30.2272,50
BAC,2019-05-01 09:43:47.229450,30.225,30
CVX,2019-05-01 09:43:47.389445,118.015,70
AAPL,2019-05-01 09:43:47.908249,206.0243,10
CVX,2019-05-01 09:43:47.916817,118.0045,90
BAC,2019-05-01 09:43:48.025353,30.225,10
AAPL,2019-05-01 09:43:48.166054,205.95,30
BAC,2019-05-01 09:43:48.371078,30.23,60
CVX,2019-05-01 09:43:48.668459,118.04,70
CVX,2019-05-01 09:43:48.717649,118.05,90
CVX,2019-05-01 09:43:48.745989,118.04,380
CVX,2019-05-01 09:43:48.934826,118.055,50
AAPL,2019-05-01 09:43:49.140062,205.88,0
BAC,2019-05-01 09:43:49.232938,30.225,10
CVX,2019-05-01 09:43:49.700592,118.06,50
CVX,2019-05-01 09:43:49.821810,118.0664,80
BAC,2019-05-01 09:43:49.822847,30.2231,80
AAPL,2019-05-01 09:43:49.962809,205.87,10
BAC,2019-05-01 09:43:49.987444,30.235,40
BAC,2019-05-01 09:43:50.171382,30.2366,60
AAPL,2019-05-01 09:43:50.439555,205.92,10
BAC,2019-05-01 09:43:50.556933,30.22,60
CVX,2019-05-01 09:43:50.582319,118.1,90
AAPL,2019-05-01 09:43:50.960810,205.9,10
CVX,2019-05-01 09:43:51.022724,118.12,70
AAPL,2019-05-01 09:43:51.105562,205.88,10
BAC,2019-05-01 09:43:51.544003,30.22,200
AAPL,2019-05-01 09:43:51.613795,205.92,10
CVX,2019-05-01 09:43:52.016525,118.0896,70
CVX,2019-05-01 09:43:52.131504,118.07,110
BAC,2019-05-01 09:43:52.271554,30.245,20
AAPL,2019-05-01 09:43:52.299673,205.97,10
BAC,2019-05-01 09:43:52.400730,30.2435,20
CVX,2019-05-01 09:43:52.551011,118.01,230
AAPL,2019-05-01 09:43:52.628136,205.99,10
BAC,2019-05-01 09:43:52.782193,30.25,110
CVX,2019-05-01 09:43:53.061165,117.99,70
CVX,2019-05-01 09:43:53.179047,118.0,130
BAC,2019-05-01 09:43:53.499167,30.24,50
AAPL,2019-05-01 09:43:53.571963,206.02700000000002,20
BAC,2019-05-01 09:43:53.965964,30.25,70
AAPL,2019-05-01 09:43:54.001231,206.025,0
AAPL,2019-05-01 09:43:54.029169,206.0276,10
CVX,2019-05-01 09:43:54.132352,117.99,100
BAC,2019-05-01 09:43:54.533669,30.27,20
BAC,2019-05-01 09:43:54.552890,30.265,20
BAC,2019-05-01 09:43:54.606871,30.265,10
AAPL,2019-05-01 09:43:54.886326,206.04,10
BAC,2019-05-01 09:43:54.965280,30.265,30
CVX,2019-05-01 09:43:54.981305,117.995,70
BAC,2019-05-01 09:43:55.140226,30.255,50
AAPL,2019-05-01 09:43:55.321700,206.025,10
AAPL,2019-05-01 09:43:55.576422,206.07,10
CVX,2019-05-01 09:43:55.657223,117.98,90
BAC,2019-05-01 09:43:55.945593,30.255,70
BAC,2019-05-01 09:43:56.146161,30.265,30
AAPL,2019-05-01 09:43:56.386441,206.05,20
CVX,2019-05-01 09:43:56.472690,117.9985,90
BAC,2019-05-01 09:43:56.843856,30.275,20
BAC,2019-05-01 09:43:57.116417,30.265,70
CVX,2019-05-01 09:43:57.198626,118.01,240
AAPL,2019-05-01 09:43:57.260685,206.09,10
AAPL,2019-05-01 09:43:57.542962,206.07,10
BAC,2019-05-01 09:43:57.808509,30.265,70
AAPL,2019-05-01 09:43:57.949205,205.9823,20
BAC,2019-05-01 09:43:58.031167,30.265,80
CVX,2019-05-01 09:43:58.032855,118.0,140
AAPL,2019-05-01 09:43:58.349923,205.96,10
BAC,2019-05-01 09:43:58.607314,30.275,120
CVX,2019-05-01 09:43:58.871548,117.94,90
AAPL,2019-05-01 09:43:58.956302,205.99,0
CVX,2019-05-01 09:43:59.336692,117.97,170
BAC,2019-05-01 09:43:59.346592,30.27,40
CVX,2019-05-01 09:43:59.467307,118.05,190
BAC,2019-05-01 09:43:59.803401,30.255,110
AAPL,2019-05-01 09:43:59.810238,206.0,10
CVX,2019-05-01 09:43:59.881186,118.14,340
BAC,2019-05-01 09:43:59.911765,30.26,40
CVX,2019-05-01 09:44:00.239297,118.2,60
AAPL,2019-05-01 09:44:00.400266,205.985,20
AAPL,2019-05-01 09:44:00.599586,205.9812,20
BAC,2019-05-01 09:44:00.796033,30.255,20
BAC,2019-05-01 09:44:00.851881,30.255,50
AAPL,2019-05-01 09:44:00.983831,205.965,10
CVX,2019-05-01 09:44:01.010708,118.18,100
BAC,2019-05-01 09:44:01.473163,30.2521,40
CVX,2019-05-01 09:44:01.561393,118.16,90
AAPL,2019-05-01 09:44:01.977947,205.95,10
BAC,2019-05-01 09:44:02.245523,30.26,50
CVX,2019-05-01 09:44:02.467407,118.1558,70
BAC,2019-05-01 09:44:02.632628,30.2531,50
CVX,2019-05-01 09:44:02.658860,118.14,80
BAC,2019-05-01 09:44:02.857370,30.26,90
AAPL,2019-05-01 09:44:02.921167,205.94,10
AAPL,2019-05-01 09:44:03.397153,205.9,40
CVX,2019-05-01 09:44:03.550543,118.1,80
BAC,2019-05-01 09:44:03.585984,30.265,50
BAC,2019-05-01 09:44:04.115478,30.2624,50
AAPL,2019-05-01 09:44:04.356726,205.84,40
CVX,2019-05-01 09:44:04.490855,118.135,90
CVX,2019-05-01 09:44:04.723260,118.05,140
AAPL,2019-05-01 09:44:04.832965,205.7322,10
BAC,2019-05-01 09:44:04.871689,30.245,70
CVX,2019-05-01 09:44:05.004824,117.99,150
AAPL,2019-05-01 09:44:05.091483,205.63,110
CVX,2019-05-01 09:44:05.336200,117.93,120
BAC,2019-05-01 09:44:05.344978,30.255,20
AAPL,2019-05-01 09:44:05.686231,205.79,20
BAC,2019-05-01 09:44:05.698131,30.26,100
AAPL,2019-05-01 09:44:05.974676,205.88,10
BAC,2019-05-01 09:44:06.002036,30.265,50
BAC,2019-05-01 09:44:06.074769,30.2684,80
CVX,2019-05-01 09:44:06.168878,117.88,260
CVX,2019-05-01 09:44:06.172493,117.88,360
BAC,2019-05-01 09:44:06.321197,30.26,90
AAPL,2019-05-01 09:44:06.616587,205.85,10
CVX,2019-05-01 09:44:06.900856,117.88,100
CVX,2019-05-01 09:44:07.176187,117.87,360
BAC,2019-05-01 09:44:07.208955,30.26,20
BAC,2019-05-01 09:44:07.543610,30.25,80
AAPL,2019-05-01 09:44:07.612544,205.86,20
CVX,2019-05-01 09:44:07.945147,117.85,320
BAC,2019-05-01 09:44:08.155791,30.22,10
BAC,2019-05-01 09:44:08.403312,30.215,30
CVX,2019-05-01 09:44:08.523089,117.83,230
AAPL,2019-05-01 09:44:08.559941,205.81,20
CVX,2019-05-01 09:44:08.882961,117.84,100
AAPL,2019-05-01 09:44:08.886776,205.87,10
BAC,2019-05-01 09:44:09.011872,30.2,60
AAPL,2019-05-01 09:44:09.068334,205.88,10
BAC,2019-05-01 09:44:09.164641,30.19,110
BAC,2019-05-01 09:44:09.328538,30.1938,20
AAPL,2019-05-01 09:44:09.678308,205.89,20
CVX,2019-05-01 09:44:09.681733,117.8394,140
BAC,2019-05-01 09:44:09.879681,30.19,50
AAPL,2019-05-01 09:44:10.074036,205.9319,10
CVX,2019-05-01 09:44:10.074850,117.84,390
CVX,2019-05-01 09:44:10.327978,117.861,120
AAPL,2019-05-01 09:44:10.335500,205.8,70
BAC,2019-05-01 09:44:10.583737,30.205,50
BAC,2019-05-01 09:44:10.625418,30.22,0
AAPL,2019-05-01 09:44:10.896231,205.9701,60
CVX,2019-05-01 09:44:11.082834,117.88,80
BAC,2019-05-01 09:44:11.352068,30.22,0
CVX,2019-05-01 09:44:11.445281,117.88,110
AAPL,2019-05-01 09:44:11.582562,206.1929,10
CVX,2019-05-01 09:44:11.601962,117.83,430
BAC,2019-05-01 09:44:11.666553,30.215,50
AAPL,2019-05-01 09:44:11.828476,206.1715,10
CVX,2019-05-01 09:44:12.339877,117.85,240
BAC,2019-05-01 09:44:12.477534,30.2,50
AAPL,2019-05-01 09:44:12.543275,206.1601,10
BAC,2019-05-01 09:44:12.782167,30.2,70
AAPL,2019-05-01 09:44:12.867759,206.09,10
CVX,2019-05-01 09:44:13.253309,117.86,80
CVX,2019-05-01 09:44:13.610957,117.84,410
AAPL,2019-05-01 09:44:13.629832,206.17,10
BAC,2019-05-01 09:44:13.751004,30.205,70
BAC,2019-05-01 09:44:13.800654,30.215,70
BAC,2019-05-01 09:44:14.030518,30.22,10
CVX,2019-05-01 09:44:14.485282,117.8879,90
AAPL,2019-05-01 09:44:14.573968,206.18,10
BAC,2019-05-01 09:44:14.658933,30.225,40
AAPL,2019-05-01 09:44:14.700906,206.15,10
BAC,2019-05-01 09:44:15.244111,30.22,30
BAC,2019-05-01 09:44:15.374276,30.23,60
CVX,2019-05-01 09:44:15.454802,117.85,250
AAPL,2019-05-01 09:44:15.485146,206.1464,10
AAPL,2019-05-01 09:44:15.564198,206.11,10
AAPL,2019-05-01 09:44:15.750021,206.17,10
CVX,2019-05-01 09:44:15.872891,117.8885,150
BAC,2019-05-01 09:44:15.882271,30.24,30
CVX,2019-05-01 09:44:16.130372,117.9,110
AAPL,2019-05-01 09:44:16.479885,206.245,10
BAC,2019-05-01 09:44:16.503417,30.225,80
CVX,2019-05-01 09:44:16.969831,117.88,50
AAPL,2019-05-01 09:44:17.106306,206.215,10
BAC,2019-05-01 09:44:17.279782,30.2148,40
CVX,2019-05-01 09:44:17.514010,117.89,250
AAPL,2019-05-01 09:44:17.795542,206.19,10
CVX,2019-05-01 09:44:17.946540,117.92,170
CVX,2019-05-01 09:44:18.187576,117.93,110
BAC,2019-05-01 09:44:18.249468,30.2009,110
AAPL,2019-05-01 09:44:18.309769,206.2,20
AAPL,2019-05-01 09:44:18.526438,206.09,10
CVX,2019-05-01 09:44:18.706689,117.91,50
AAPL,2019-05-01 09:44:18.944743,206.07,10
BAC,2019-05-01 09:44:19.037181,30.21,60
CVX,2019-05-01 09:44:19.582873,117.9,210
CVX,2019-05-01 09:44:19.598795,117.88,180
AAPL,2019-05-01 09:44:19.606986,206.05,30
AAPL,2019-05-01 09:44:19.660341,206.0708,10
BAC,2019-05-01 09:44:19.753277,30.2169,10
BAC,2019-05-01 09:44:20.103843,30.215,110
AAPL,2019-05-01 09:44:20.403229,206.14,20
CVX,2019-05-01 09:44:20.548802,117.92,140
AAPL,2019-05-01 09:44:20.820787,206.16,10
BAC,2019-05-01 09:44:20.906263,30.225,60
AAPL,2019-05-01 09:44:21.137550,206.253,10
CVX,2019-05-01 09:44:21.170140,117.95,60
AAPL,2019-05-01 09:44:21.213827,206.235,10
CVX,2019-05-01 09:44:21.351900,117.92,260
AAPL,2019-05-01 09:44:21.399372,206.24,20
BAC,2019-05-01 09:44:21.580409,30.235,0
BAC,2019-05-01 09:44:21.815529,30.235,30
BAC,2019-05-01 09:44:21.985867,30.225,50
AAPL,2019-05-01 09:44:21.996190,206.27,20
CVX,2019-05-01 09:44:22.154860,117.94,170
CVX,2019-05-01 09:44:22.401813,117.945,690
BAC,2019-05-01 09:44:22.622757,30.24,30
AAPL,2019-05-01 09:44:22.907996,206.325,20
CVX,2019-05-01 09:44:23.005729,117.93,160
BAC,2019-05-01 09:44:23.143516,30.23,10
BAC,2019-05-01 09:44:23.291608,30.24,30
CVX,2019-05-01 09:44:23.473252,117.93,390
AAPL,2019-05-01 09:44:23.872362,206.36,10
CVX,2019-05-01 09:44:24.279775,117.95,160
BAC,2019-05-01 09:44:24.281650,30.2301,80
BAC,2019-05-01 09:44:24.299671,30.22,80
AAPL,2019-05-01 09:44:24.602026,206.29,10
CVX,2019-05-01 09:44:24.899270,118.04,150
BAC,2019-05-01 09:44:25.036038,30.2099,30
BAC,2019-05-01 09:44:25.059024,30.2258,50
AAPL,2019-05-01 09:44:25.186268,206.265,10
BAC,2019-05-01 09:44:25.724049,30.23,0
CVX,2019-05-01 09:44:25.740297,118.05,70
CVX,2019-05-01 09:44:26.035076,118.04,70
AAPL,2019-05-01 09:44:26.049089,206.2053,20
CVX,2019-05-01 09:44:26.099307,118.04899999999999,40
BAC,2019-05-01 09:44:26.223718,30.23,50
AAPL,2019-05-01 09:44:26.311619,206.2426,10
AAPL,2019-05-01 09:44:26.412064,206.24,10
AAPL,2019-05-01 09:44:26.433701,206.29,0
CVX,2019-05-01 09:44:26.477435,118.03,110
AAPL,2019-05-01 09:44:26.477879,206.31,0
BAC,2019-05-01 09:44:26.623411,30.23,10
AAPL,2019-05-01 09:44:27.311129,206.27,10
CVX,2019-05-01 09:44:27.346003,118.06,160
CVX,2019-05-01 09:44:27.437072,118.1,80
BAC,2019-05-01 09:44:27.602809,30.22,50
AAPL,2019-05-01 09:44:27.693527,206.24,10
BAC,2019-05-01 09:44:27.999271,30.235,20
CVX,2019-05-01 09:44:28.061401,118.0647,80
AAPL,2019-05-01 09:44:28.238602,206.2834,10
BAC,2019-05-01 09:44:28.436679,30.235,40
